GEOID,total_pop,median_hh_income,pct_young_children,pct_elementary_age,pct_minority,pct_black,pct_hispanic,pct_below_185_poverty,pct_renter,pct_zero_vehicle,pct_single_parent,pct_low_income
371350107051,1566,83359.0,3.4482758620689653,1.7241379310344827,20.370370370370374,6.960408684546615,8.365261813537675,22.796934865900383,72.60061919504643,0.0,9.701492537313433,18.111455108359134
371350107054,1236,76382.0,4.692556634304207,12.135922330097088,19.902912621359224,0.3236245954692557,10.922330097087379,18.233387358184768,40.07285974499089,7.468123861566485,30.434782608695656,26.229508196721312
371350107062,861,142083.0,7.665505226480835,3.0197444831591174,6.968641114982576,0.23228803716608595,0.11614401858304298,9.545983701979045,11.594202898550725,0.0,9.210526315789473,3.1884057971014492
371350107061,1720,193548.0,9.186046511627907,9.593023255813954,19.883720930232563,0.0,9.186046511627907,2.7325581395348837,5.253623188405797,1.2681159420289856,3.0303030303030303,8.333333333333332
371350107063,898,118068.0,5.456570155902004,6.23608017817372,48.44097995545658,18.93095768374165,7.2383073496659245,10.46770601336303,11.846689895470384,0.0,14.492753623188406,11.498257839721255
371350112084,1614,213542.0,3.593556381660471,9.231722428748451,66.35687732342008,23.729863692688973,6.195786864931847,16.60470879801735,20.121951219512198,9.34959349593496,26.70807453416149,16.869918699186993
371350112083,1016,113971.0,1.3779527559055118,6.200787401574804,26.67322834645669,2.7559055118110236,0.8858267716535433,0.0,0.0,2.479338842975207,0.0,0.0
371350112081,1847,168698.0,4.060638873849485,5.901461829994585,34.43421765024364,0.7579859231185706,17.05468327016784,8.12127774769897,0.0,0.0,16.165413533834585,9.033280507131538
371350107103,589,,2.037351443123939,9.168081494057725,11.205432937181659,11.03565365025467,0.0,6.960950764006792,0.0,0.0,0.0,33.45070422535211
371350112102,1924,73576.0,3.3264033264033266,8.523908523908524,12.681912681912678,5.145530145530146,6.496881496881497,22.03742203742204,6.089309878213803,4.7361299052774015,13.425925925925927,26.79296346414073
371350107012,1614,70536.0,8.178438661710038,5.700123915737299,50.74349442379182,19.33085501858736,26.084262701363077,31.660470879801732,9.66183574879227,0.8051529790660225,26.857142857142858,35.909822866344605
371350107011,647,239375.0,12.210200927357032,4.7913446676970635,34.930448222565694,8.0370942812983,0.9273570324574961,2.936630602782071,4.8034934497816595,0.0,0.0,4.8034934497816595
371350112092,1546,74205.0,0.646830530401035,3.363518758085381,45.79560155239327,27.55498059508409,14.42432082794308,10.413971539456663,23.01013024602026,0.0,26.31578947368421,16.78726483357453
371350112091,1186,66953.0,0.0,2.0236087689713322,19.814502529510957,11.467116357504215,5.986509274873524,9.696458684654301,21.266968325791854,7.013574660633484,37.5,20.13574660633484
371350112082,498,,0.0,6.2248995983935735,84.93975903614458,60.24096385542169,0.0,53.81526104417671,38.4083044982699,0.0,18.64406779661017,65.39792387543253
